_id,ANY,ORGÀNICA,PROGRAMA,ECONÒMICA,DESCRIPCIÓ PARTIDA,CRÈDITS INICIALS,MODIFICACIONS CRÈDIT,CRÈDITS TOTALS CONSIGNATS,DISPOSICIONS O COMPROMISOS,OBLIGACIONS RECONEGUDES,PAGAMENTS REALITZATS
208,2019,21109,13200,131,RRHH-Guardia urbana PG-Personal laboral eventual,42400.14,0.00,42400.14,53601.17,53601.17,51801.17
209,2019,21109,13200,150,RRHH-Guardia urbana PG-Productivitat,427555.08,130200.00,557755.08,463141.97,463141.97,352485.43
210,2019,21109,13200,151,RRHH-Guardia urbana PG-Gratificacions,258354.00,529695.20,788049.20,756176.98,756176.98,756176.98
211,2019,21109,13200,153,RRHH-Guardia urbana PG-Comp.especial dedicació,0.00,0.00,0.00,0.00,0.00,0.00
212,2019,21109,13200,12000,RRHH-Guàrdia urbana-Sous del Grup A1,0.00,0.00,0.00,1177.08,1177.08,1177.08
213,2019,21109,13200,12001,RRHH-Guardia urbana PG-Sous grup A2,0.00,0.00,0.00,0.00,0.00,0.00
214,2019,21109,13200,16000,RRHH-Guardia Urbana PG-Seguretat Social,1825985.40,458000.00,2283985.40,2202757.06,2202757.06,2009688.27
215,2019,21109,13200,12003,RRHH-Guardia urbana PG-Sous grup C1,1372785.12,0.00,1372785.12,1250692.38,1250692.38,1250692.38
216,2019,21109,13200,12004,RRHH-Guardia Urbana PG-Sous del Grup C2,0.00,0.00,0.00,55095.39,55095.39,55095.39
217,2019,21109,13200,12006,RRHH-Guardia urbana PG-Triennis,273058.44,0.00,273058.44,233243.25,233243.25,233243.25
218,2019,21109,13300,13000,RRHH-Unitat de multes-Retrib.bàsiques personal laboral,23060.06,0.00,23060.06,28325.75,28325.75,27429.75
219,2019,21109,13300,12103,RRHH-Unitat de multes-Altres complements,0.00,0.00,0.00,18000.00,18000.00,18000.00
220,2019,21109,13300,16000,RRHH-Unitat de multes-Seguretat social,57692.84,0.00,57692.84,56067.06,56067.06,51573.47
221,2019,21109,13300,153,RRHH-Unitat de multes-Complem. especial dedicació,4670.40,0.00,4670.40,13289.64,13289.64,13289.64
222,2019,21109,13300,151,RRHH-Unitat de multes-Gratificacions,0.00,0.00,0.00,189.50,189.50,189.50
223,2019,21109,13300,150,RRHH-Unitat de multes-Productivitat,23066.40,0.00,23066.40,13423.39,13423.39,9404.89
224,2019,21109,13300,12000,RRHH-Unitat  de multes-Sous grup A1,13576.32,0.00,13576.32,12965.16,12965.16,12965.16
225,2019,21109,13300,12003,RRHH-Unitat de multes-Sous grup C1,8814.12,0.00,8814.12,9156.79,9156.79,9156.79
226,2019,21109,13300,12004,RRHH-Unitat de multes-Sous grup C2,36678.60,0.00,36678.60,29286.85,29286.85,29286.85
227,2019,21109,13300,12006,RRHH-Unitat de multes-Trienis,7225.44,0.00,7225.44,4158.40,4158.40,4158.40
228,2019,21109,13300,12009,RRHH-Unitat de multes-Altres retribucions bàsiques,9788.02,0.00,9788.02,12948.18,12948.18,12948.18
229,2019,21109,13300,12100,RRHH-Unitat de multes-Complement destí,33416.46,0.00,33416.46,26531.91,26531.91,26531.91
230,2019,21109,13300,12101,RRHH-Unitat de multes-Complement específic,42576.66,0.00,42576.66,39659.91,39659.91,39659.91
231,2019,21109,13400,12103,RRHH-Mobilitat-Altres Complements,18000.00,0.00,18000.00,141.67,141.67,141.67
232,2019,21109,13400,12101,RRHH-Mobilitat-Complement específic,30061.36,0.00,30061.36,26156.90,26156.90,26156.90
233,2019,21109,13400,153,RRHH-Mobilitat -Complement especial dedicació,2854.58,0.00,2854.58,5769.60,5769.60,5769.60
234,2019,21109,13400,16000,RRHH-Mobilitat PG-Seguretat Social,65751.98,10100.00,75851.98,97737.25,97737.25,89921.56
235,2019,21109,13400,13000,RRHH-Mobilitat-Retribucions basiques personal laboral,31743.65,0.00,31743.65,69029.71,69029.71,67007.21
236,2019,21109,13400,12100,RRHH-Mobilitat -Complement destí,21780.64,0.00,21780.64,16704.12,16704.12,16704.12
237,2019,21109,13400,151,RRHH-Mobilitat-Gratificacions,0.00,0.00,0.00,6768.88,6768.88,6768.88
238,2019,21109,13400,12006,RRHH-Mobilitat-Triennis,5520.84,0.00,5520.84,3038.41,3038.41,3038.41
239,2019,21109,13400,12004,RRHH-Mobilitat -Sous grup C2,14671.44,0.00,14671.44,15282.96,15282.96,15282.96
240,2019,21109,13400,12003,RRHH-Mobilitat-Sous grup C1,26442.36,0.00,26442.36,18363.00,18363.00,18363.00
241,2019,21109,13400,150,RRHH-Mobilitat-Productivitat,16692.36,0.00,16692.36,12223.12,12223.12,8695.12
242,2019,21109,13400,131,RRHH-Mobilitat -Personal laboral eventual,55551.15,74000.00,129551.15,122732.46,122732.46,118578.79
243,2019,21109,13400,12009,RRHH-Mobilitat -Altres Retribucions bàsiques,7114.98,0.00,7114.98,8429.48,8429.48,8429.48
244,2019,21109,13500,150,RRHH-Proteccio civil PG-Productivitat,7172.89,0.00,7172.89,7738.45,7738.45,5914.45
245,2019,21109,13500,13000,RRHH-Proteccio civil PG-Personal laboral,47426.56,0.00,47426.56,52306.19,52306.19,51406.19
246,2019,21109,13500,12103,RRHH- Protecció civil-PG- Altres complements,0.00,0.00,0.00,0.00,0.00,0.00
247,2019,21109,13500,12101,RRHH-Proteccio civil PG-Complement específic,12479.38,0.00,12479.38,33606.44,33606.44,33606.44
248,2019,21109,13500,12100,RRHH-Proteccio civil PG-Complement destí,9391.46,0.00,9391.46,18453.99,18453.99,18453.99
249,2019,21109,13500,12009,RRHH-Proteccio civil PG-Altres Retribucions bàsiques,2701.87,0.00,2701.87,7978.23,7978.23,7978.23
250,2019,21109,13500,12006,RRHH-Proteccio civil PG-Triennis,638.29,0.00,638.29,6585.84,6585.84,6585.84
251,2019,21109,13500,12004,RRHH-Proteccio civil PG-Sous grup C2,7335.72,0.00,7335.72,7641.48,7641.48,7641.48
252,2019,21109,13500,12003,RRHH-Proteccio civil PG-Sous grup C1,8814.12,0.00,8814.12,9181.50,9181.50,9181.50
253,2019,21109,13500,12000,RRHH-Proteccio civil PG-Sous grup A1,1508.48,0.00,1508.48,13460.39,13460.39,13460.39
254,2019,21109,13500,153,RRHH-Proteccio civil PG-Comp. especial dedicació,778.39,0.00,778.39,11195.33,11195.33,11195.33
255,2019,21109,13500,151,RRHH-Protecció civil-Gratificacions,0.00,0.00,0.00,5352.95,5352.95,5352.95
256,2019,21109,13500,16000,RRHH-Protecció Civil PG-Seguretat Social,29332.91,0.00,29332.91,43561.07,43561.07,39890.17
257,2019,21109,15000,12000,RRHH-Arquitectura PG-Sous grup A1,95034.24,0.00,95034.24,98484.78,98484.78,98484.78
258,2019,21109,15000,16000,RRHH-Arquitectura i Urb.PG-Seguretat Social,287267.57,0.00,287267.57,281870.13,281870.13,258113.93
259,2019,21109,15000,153,RRHH-Arquitectura PG-Comp. especial dedicació,100803.05,0.00,100803.05,133623.68,133623.68,133623.68
260,2019,21109,15000,151,RRHH- Arquitectura PG-Gratificacions,0.00,0.00,0.00,2302.80,2302.80,2302.80
261,2019,21109,15000,150,RRHH-Arquitectura PG-Productivitat,134927.52,0.00,134927.52,93604.73,93604.73,70720.07
262,2019,21109,15000,131,RRHH-Arquitectura PG-Personal laboral eventual,59120.84,0.00,59120.84,54027.42,54027.42,52693.35
263,2019,21109,15000,12103,RRHH-Arquitectura PG-Altres complements,18000.00,0.00,18000.00,342.92,342.92,342.92
264,2019,21109,15000,12101,RRHH-Arquitectura PG-Complement específic,302330.98,0.00,302330.98,297393.95,297393.95,297393.95
265,2019,21109,15000,12100,RRHH-Arquitectura PG-Complement destí,210695.52,0.00,210695.52,176100.50,176100.50,176100.50
266,2019,21109,15000,12009,RRHH-Arquitectura PG-Altres Retribucions bàsiques,51250.68,0.00,51250.68,78010.77,78010.77,78010.77
267,2019,21109,15000,12001,RRHH-Arquitectura PG-Sous grup A2,70434.72,0.00,70434.72,60594.99,60594.99,60594.99
268,2019,21109,15000,12003,RRHH-Arquitectura PG-Sous grup C1,70512.96,0.00,70512.96,68799.24,68799.24,68799.24
269,2019,21109,15000,12004,RRHH-Arquitectura PG-Sous grup C2,73357.20,0.00,73357.20,68656.03,68656.03,68656.03
270,2019,21109,15000,12006,RRHH-Arquitectura PG-Triennis,80737.20,0.00,80737.20,74530.85,74530.85,74530.85
271,2019,21109,15200,12009,RRHH-Habitatge PG-Altres Retribucio bàsiques,3001.80,0.00,3001.80,4829.26,4829.26,4829.26
272,2019,21109,15200,12006,RRHH-Habitatge PG-Triennis,3507.84,0.00,3507.84,3937.01,3937.01,3937.01
273,2019,21109,15200,12004,RRHH-Habitatge PG-Sous grup C2,14671.44,0.00,14671.44,16483.06,16483.06,16483.06
274,2019,21109,15200,150,RRHH-Habitatge PG-Productivitat,7765.92,0.00,7765.92,4585.07,4585.07,3007.57
275,2019,21109,15200,153,RRHH-Habitatge-Complement d'especial dedicació,0.00,0.00,0.00,2853.76,2853.76,2853.76
276,2019,21109,15200,12103,RRHH-Habitatge PG-Altres complements,0.00,0.00,0.00,0.00,0.00,0.00
277,2019,21109,15200,12101,RRHH-Habitatge PG-Complement específic,12767.72,0.00,12767.72,14299.65,14299.65,14299.65
278,2019,21109,15200,16000,RRHH-Habitatge PG-Seguretat Social,35611.88,0.00,35611.88,33672.75,33672.75,30755.53
279,2019,21109,15200,12100,RRHH-Habitatge PG-Complement destí,9032.66,0.00,9032.66,8676.50,8676.50,8676.50
280,2019,21109,15200,13000,RRHH-Habitatge PG-Personal laboral,76249.42,0.00,76249.42,73749.66,73749.66,72145.06
281,2019,21109,15300,12009,RRHH-Via publica PG-Altres Retribucions bàsiques,13679.68,0.00,13679.68,13602.10,13602.10,13602.10
282,2019,21109,15300,12100,RRHH-Via publica PG-Complement destí,57894.90,0.00,57894.90,29879.73,29879.73,29879.73
283,2019,21109,15300,12101,RRHH-Via publica PG-Complement específic,77181.30,0.00,77181.30,49067.67,49067.67,49067.67
284,2019,21109,15300,12103,RRHH-Via publica PG-D'altres complements,30000.00,0.00,30000.00,1404.50,1404.50,1404.50
285,2019,21109,15300,13000,RRHH-Via publica PG-Personal laboral,125192.84,70000.00,195192.84,239339.06,239339.06,232802.77
286,2019,21109,15300,150,RRHH-Via publica PG-Productivitat,27935.52,0.00,27935.52,12703.71,12703.71,8398.21
287,2019,21109,15300,153,RRHH-Via publica PG-Complement especial dedicació,29448.96,0.00,29448.96,22425.34,22425.34,22425.34
288,2019,21109,15300,16000,RRHH-Via Pública PG-Seguretat Social,112802.26,0.00,112802.26,117149.41,117149.41,107124.24
289,2019,21109,15300,12004,RRHH-Via publica PG-Sous grup C2,14671.44,0.00,14671.44,27463.32,27463.32,27463.32
290,2019,21109,15300,12006,RRHH-Via publica PG-Triennis,23633.28,0.00,23633.28,12493.05,12493.05,12493.05
291,2019,21109,15300,12000,RRHH-Via publica PG-Sous grup A1,40728.96,0.00,40728.96,28075.14,28075.14,28075.14
292,2019,21109,15300,12001,RRHH-Via publica PG-Sous grup A2,23478.24,0.00,23478.24,0.00,0.00,0.00
293,2019,21109,15300,12003,RRHH-Via publica PG-Sous grup C1,8814.12,0.00,8814.12,0.00,0.00,0.00
294,2019,21109,16500,12101,RRHH-Enllumenat públic-Complement específic,0.00,0.00,0.00,7037.14,7037.14,7037.14
295,2019,21109,16500,12100,RRHH-Enllumenat públic-Complement destí,0.00,0.00,0.00,5606.50,5606.50,5606.50
296,2019,21109,16500,150,RRHH-Enllumenat públic-Productivitat,0.00,0.00,0.00,2500.04,2500.04,1620.04
297,2019,21109,16500,151,RRHH-Enllumenat públic-Gratificacions,0.00,0.00,0.00,976.32,976.32,976.32
298,2019,21109,16500,153,RRHH-Enllumenat públic-Complement d'especial dedicació,0.00,0.00,0.00,5496.55,5496.55,5496.55
299,2019,21109,16500,16000,RRHH-Enllumenat públic-Seguretat Social,0.00,0.00,0.00,22533.01,22533.01,20346.59
300,2019,21109,16500,13000,RRHH-Enllumenat públic-Retribucions bàsiques,0.00,0.00,0.00,35469.77,35469.77,34693.77
301,2019,21109,16500,12103,RRHH-Enllumenat-Altres complements,0.00,0.00,0.00,494.82,494.82,494.82
302,2019,21109,16500,12009,RRHH-Enllumenat públic-Altres retribucions bàsiques,0.00,0.00,0.00,2582.70,2582.70,2582.70
303,2019,21109,16500,12006,RRHH-Enllumenat públic-Triennis,0.00,0.00,0.00,1220.41,1220.41,1220.41
304,2019,21109,16500,12001,RRHH-Enllumenat públic-Sous del Grup A2,0.00,0.00,0.00,12227.17,12227.17,12227.17
305,2019,21109,17030,12009,RRHH-Medi ambient-PG-Altres Retribucions bàsiques,35277.90,0.00,35277.90,56233.29,56233.29,56233.29
306,2019,21109,17030,12000,RRHH-Medi ambient-PG-Sous grup A1,54305.28,0.00,54305.28,42416.46,42416.46,42416.46
307,2019,21109,17030,12101,RRHH-Medi ambient-PG-Complement específic,155547.98,0.00,155547.98,167209.96,167209.96,167209.96
308,2019,21109,17030,12103,RRHH-Medi ambient-Altres complements,0.00,0.00,0.00,0.00,0.00,0.00
309,2019,21109,17030,13000,RRHH-Medi ambient-PG-Retrib.bàsiques personal laboral,82297.16,0.00,82297.16,116459.88,116459.88,113102.59
310,2019,21109,17030,131,RRHH-Medi ambient-PG-Personal laboral eventual,0.00,0.00,0.00,22312.91,22312.91,21364.37
311,2019,21109,17030,150,RRHH-Medi ambient-PG-Productivitat,76179.36,0.00,76179.36,56333.74,56333.74,36257.54
312,2019,21109,17030,151,RRHH- Medi ambient -PG-Gratificacions,0.00,0.00,0.00,4678.50,4678.50,4678.50
313,2019,21109,17030,153,RRHH-Medi ambient-Complement d'especial dedicació,58512.38,0.00,58512.38,89055.11,89055.11,89055.11
314,2019,21109,17030,16000,RRHH-Medi Ambient PG-Seguretat Social,206406.82,0.00,206406.82,241134.51,241134.51,221634.05
315,2019,21109,17030,12100,RRHH-Medi ambient-PG-Complement destí,123893.14,0.00,123893.14,114359.57,114359.57,114359.57
316,2019,21109,17030,12001,RRHH-Medi ambient-PG-Sous grup A2,46956.48,0.00,46956.48,60934.32,60934.32,60934.32
317,2019,21109,17030,12006,RRHH-Medi ambient-PG-Triennis,45669.36,0.00,45669.36,42344.26,42344.26,42344.26
318,2019,21109,17030,12004,RRHH-Medi ambient-PG-Sous grup C2,51350.04,0.00,51350.04,61520.19,61520.19,61520.19
319,2019,21109,17030,12003,RRHH-Medi ambient-PG-Sous grup C1,61698.84,0.00,61698.84,64291.24,64291.24,64291.24
320,2019,21109,17100,16000,RRHH-Parcs i Jardins PG-Seguretat Social,37197.29,0.00,37197.29,33198.50,33198.50,30135.70
321,2019,21109,17100,13000,RRHH-Parcs i Jardins-PG-Personal laboral,117682.06,0.00,117682.06,119546.82,119546.82,116063.32
322,2019,21109,21100,16103,RRHH-Pensions-Prestacions socials,0.00,0.00,0.00,0.00,0.00,0.00
323,2019,21109,22100,16008,RRHH-Acció social-Assistència mèdica-farmacèutica,318240.00,108932.74,427172.74,376996.85,376996.85,255268.85
324,2019,21109,23100,12003,RRHH-Serveis socials-Sous grup C1,26442.36,0.00,26442.36,18363.00,18363.00,18363.00
325,2019,21109,23100,12004,RRHH-Serveis socials-Sous grup C2,80692.92,50500.00,131192.92,110729.69,110729.69,110729.69
326,2019,21109,23100,12006,RRHH-Serveis socials-Triennis,23385.48,0.00,23385.48,24270.27,24270.27,24270.27
327,2019,21109,23100,12009,RRHH-Serveis socials-Altres Retribucions bàsiques,27713.36,0.00,27713.36,46810.24,46810.24,46810.24
328,2019,21109,23100,12100,RRHH-Serveis socials-Complement destí,93662.80,0.00,93662.80,95926.57,95926.57,95926.57
329,2019,21109,23100,12101,RRHH-Serveis socials-Complement específic,111286.14,0.00,111286.14,134898.29,134898.29,134898.29
330,2019,21109,23100,12103,RRHH-Serveis socials-D'altres complements,0.00,0.00,0.00,952.71,952.71,952.71
331,2019,21109,23100,131,RRHH-Serveis socials-Personal laboral temporal,643817.90,365608.83,1009426.73,981272.01,981272.01,956892.31
332,2019,21109,23100,13000,RRHH-Serveis socials-Personal laboral,1529835.78,-50000.00,1479835.78,1484340.67,1484340.67,1454887.87
333,2019,21109,23100,151,RRHH-Serveis socials-Gratificacions,0.00,0.00,0.00,86.55,86.55,86.55
334,2019,21109,23100,153,RRHH-Serveis socials-Complement especial dedicació,14919.74,0.00,14919.74,45844.28,45844.28,45844.28
335,2019,21109,23100,16000,RRHH-Serveis socials-Seguretat social,812166.26,96100.00,908266.26,899308.96,899308.96,828594.34
336,2019,21109,23100,12001,RRHH-Serveis socials-Sous grup A2,46956.48,-10100.00,36856.48,36470.02,36470.02,36470.02
337,2019,21109,23100,12000,RRHH-Serveis socials-Sous grup A1,13576.32,0.00,13576.32,27618.85,27618.85,27618.85
338,2019,21109,23100,150,RRHH-Serveis socials-Productivitat,69031.08,0.00,69031.08,77911.19,77911.19,60658.86
339,2019,21109,24115,16000,RRHH-Plans Ocupació 17-18-19-Seguretat Social,0.00,0.00,0.00,5976.09,5976.09,5976.09
340,2019,21109,24115,131,RRHH-Plans Ocupació 17-18-19-Personal laboral eventual,0.00,84658.43,84658.43,32941.88,32941.88,32941.88
341,2019,21109,24116,131,RRHH-Treball i formació 2018-19-Personal laboral eventual,0.00,581368.11,581368.11,557291.57,557291.57,557291.57
342,2019,21109,24116,16200,RRHH-Treball i formació 2018-19-Formació i perfeccionament,0.00,29574.72,29574.72,19400.00,19400.00,19400.00
343,2019,21109,24116,16000,RRHH-Treball i formació 2018-19-Seguretat social,0.00,206892.86,206892.86,192804.64,192804.64,183958.44
344,2019,21109,24117,16000,RRHH- Plans d'ocupació 19-20-Seguretat Social,0.00,0.00,0.00,1635.96,1635.96,0.00
345,2019,21109,24120,131,RRHH-Programa garantia juvenil-Personal laboral eventual,0.00,88000.00,88000.00,107974.91,107974.91,107974.91
346,2019,21109,24120,16000,RRHH-Programa garantia juvenil-Seguretat Social,0.00,0.00,0.00,34635.62,34635.62,28380.31
347,2019,21109,31100,12100,RRHH-Salut publica PG-Complement destí,18276.86,0.00,18276.86,23132.28,23132.28,23132.28
348,2019,21109,31100,151,RRHH-Salut Pública-Gratificacions,0.00,0.00,0.00,0.00,0.00,0.00
349,2019,21109,31100,12103,RRHH-Salut pública-Altres complements,0.00,0.00,0.00,0.00,0.00,0.00
350,2019,21109,31100,13000,RRHH-Salut publica PG-Personal laboral,339534.94,-60000.00,279534.94,276249.38,276249.38,270151.59
351,2019,21109,31100,150,RRHH-Salut publica PG-Productivitat,9885.60,0.00,9885.60,12589.77,12589.77,9003.27
352,2019,21109,31100,153,RRHH-Salut publica PG-Compl. especial dedicació,4670.40,0.00,4670.40,14123.88,14123.88,14123.88
353,2019,21109,31100,16000,RRHH-Salut Pública PG-Seguretat Social,125524.63,0.00,125524.63,125897.83,125897.83,115166.61
354,2019,21109,31100,131,RRHH-Salut pública-Personal laboral eventual,0.00,17823.16,17823.16,21238.16,21238.16,20490.66
355,2019,21109,31100,12000,RRHH-Salut publica PG-Sous grup A1,13576.32,0.00,13576.32,14142.24,14142.24,14142.24
356,2019,21109,31100,12001,RRHH-Salut púclica-Sous del Grup A2,11739.12,0.00,11739.12,12228.42,12228.42,12228.42
357,2019,21109,31100,12003,RRHH-Salut publica PG-Sous grup C1,0.00,0.00,0.00,9129.50,9129.50,9129.50
358,2019,21109,31100,12004,RRHH-Salut publica PG-Sous grup C2,7335.72,0.00,7335.72,10065.19,10065.19,10065.19
359,2019,21109,31100,12006,RRHH-Salut publica PG-Triennis,8859.24,0.00,8859.24,12864.11,12864.11,12864.11
360,2019,21109,31100,12009,RRHH-Salut publica PG-Altres Retribucions bàsiques,5052.02,0.00,5052.02,11641.86,11641.86,11641.86
361,2019,21109,31100,12101,RRHH-Salut publica PG-Complement específic,25534.32,0.00,25534.32,36786.47,36786.47,36786.47
362,2019,21109,32000,12000,RRHH-Ensenyament-Sous del Grup A1,13576.32,0.00,13576.32,14104.18,14104.18,14104.18
363,2019,21109,32000,12003,RRHH-Ensenyament-PG-Sous grup C1,8814.12,0.00,8814.12,9129.55,9129.55,9129.55
364,2019,21109,32000,12004,RRHH-Ensenyament-PG-Sous grup C2,36678.60,0.00,36678.60,34632.93,34632.93,34632.93
365,2019,21109,32000,12005,RRHH-Ensenyament-PG-Sous grup E,0.00,0.00,0.00,0.00,0.00,0.00
366,2019,21109,32000,12006,RRHH-Ensenyament-PG-Triennis,11988.72,0.00,11988.72,12970.99,12970.99,12970.99
367,2019,21109,32000,12009,RRHH-Ensenyament-PG-Altres Retribucions bàsiques,10404.28,0.00,10404.28,15318.12,15318.12,15318.12
368,2019,21109,32000,12100,RRHH-Ensenyament-PG-Complement de destí,35422.80,0.00,35422.80,30642.53,30642.53,30642.53
369,2019,21109,32000,12101,RRHH-Ensenyament-PG-Complement específic,54038.88,0.00,54038.88,54873.09,54873.09,54873.09
370,2019,21109,32000,12103,RRHH-Ensenyament-PG-D'altres complements,0.00,0.00,0.00,0.00,0.00,0.00
371,2019,21109,32000,13000,RRHH-Ensenyament-PG-Personal laboral,360217.20,0.00,360217.20,377420.80,377420.80,367288.80
372,2019,21109,32000,131,RRHH-Ensenyament-Personal laboral eventual,215249.80,100000.00,315249.80,269305.30,269305.30,260899.97
373,2019,21109,32000,150,RRHH-Ensenyament-PG-Productivitat,23715.48,0.00,23715.48,15065.37,15065.37,9523.12
374,2019,21109,32000,153,RRHH-Ensenyament-PG-Complement especial dedicació,11157.86,0.00,11157.86,20515.58,20515.58,20515.58
375,2019,21109,32000,16000,RRHH-Ensenyament-Seguretat social,232052.00,91000.00,323052.00,212110.98,212110.98,195522.54
376,2019,21109,32620,13000,RRHH-Escola Marta Mata-Personal laboral,381440.30,-182000.00,199440.30,0.00,0.00,0.00
377,2019,21109,32620,131,RRHH-Escola Marta Mata-Laboral temporal,43833.32,0.00,43833.32,0.00,0.00,0.00
378,2019,21109,32620,16000,RRHH-Escola Marta Mata-Seguretat social,131921.77,0.00,131921.77,0.00,0.00,0.00
379,2019,21109,32691,131,RRHH-Escola Marta Mata-Personal laboral eventual,0.00,0.00,0.00,61204.72,61204.72,59632.22
380,2019,21109,32691,13000,RRHH-Escola Marta Mata-Retribucions bàsiques,0.00,310500.00,310500.00,397311.02,397311.02,388492.52
381,2019,21109,32691,16000,RRHH-Escola Marta Mata-Seguretat Social,0.00,0.00,0.00,133195.70,133195.70,121604.44
382,2019,21109,32763,143,RRHH-Ensenyament sup-ajut economic-Altre personal,25000.00,0.00,25000.00,24547.42,24547.42,24547.42
383,2019,21109,32763,16000,RRHH-Ensenyaments Universitaris-Seguretat Social,0.00,0.00,0.00,3291.88,3291.88,2904.60
384,2019,21109,33000,153,RRHH-Cultura PG-Complement especial dedicació,2854.58,0.00,2854.58,5275.97,5275.97,5275.97
385,2019,21109,33000,16000,RRHH-Cultura PG-Seguretat Social,94727.27,0.00,94727.27,64973.88,64973.88,59606.13
386,2019,21109,33000,12100,RRHH-Cultura PG-Complement destí,4997.58,0.00,4997.58,7276.46,7276.46,7276.46
387,2019,21109,33000,12006,RRHH-Cultura PG-Triennis,2850.12,0.00,2850.12,4215.62,4215.62,4215.62
388,2019,21109,33000,12004,RRHH-Cultura PG-Sous grup C2,7335.72,0.00,7335.72,13169.89,13169.89,13169.89
389,2019,21109,33000,150,RRHH-Cultura PG-Productivitat,5465.64,0.00,5465.64,3874.42,3874.42,2451.55
390,2019,21109,33000,131,RRHH-Cultura PG-Personal laboral eventual,37099.59,0.00,37099.59,55153.18,55153.18,53156.39
391,2019,21109,33000,12009,RRHH-Cultura PG-Altres Retribucions bàsiques,1681.80,0.00,1681.80,4068.23,4068.23,4068.23
392,2019,21109,33000,12101,RRHH-Cultura PG-Complement específic,6844.88,0.00,6844.88,11715.97,11715.97,11715.97
393,2019,21109,33000,13000,RRHH-Cultura PG-Personal laboral,242996.40,-103700.00,139296.40,117418.44,117418.44,114767.44
394,2019,21109,33100,13000,RRHH-Joventut serv.informació.-Retrib.bàsiques,60912.82,0.00,60912.82,64299.06,64299.06,62512.27
395,2019,21109,33100,16000,RRHH-Joventut serv.informació-Seguretat Social,19003.37,0.00,19003.37,19924.91,19924.91,18292.96
396,2019,21109,33160,16000,RRHH-Empoderament-Seguretat Social,0.00,1568.15,1568.15,0.00,0.00,0.00
397,2019,21109,33160,131,RRHH-Empoderament-Personal laboral eventual,0.00,4788.19,4788.19,0.00,0.00,0.00
398,2019,21109,33171,16000,RRHH-Prog.referent ocupacio juvenil-Seguretat Social,0.00,0.00,0.00,6920.48,6920.48,6318.79
399,2019,21109,33171,131,RRHH-Pro.referent ocupacio juvenil-Personal laboral eventual,0.00,0.00,0.00,21283.18,21283.18,21283.18
400,2019,21109,33172,131,RRHH-Participació jov.-Personal laboral eventual,0.00,0.00,0.00,35545.04,35545.04,35288.54
401,2019,21109,33172,16000,RRHH-Participació-jov.-Seguretat Social,0.00,0.00,0.00,12193.31,12193.31,10858.85
402,2019,21109,33210,12009,RRHH-Biblioteques-PG-Altres Retribucions bàsiques,1685.72,0.00,1685.72,2293.11,2293.11,2293.11
403,2019,21109,33210,12006,RRHH-Biblioteques-PG-Triennis,2466.48,0.00,2466.48,2508.91,2508.91,2508.91
404,2019,21109,33210,12004,RRHH-Biblioteques-PG-Sous grup C2,0.00,0.00,0.00,0.00,0.00,0.00
405,2019,21109,33210,12003,RRHH-Biblioteques-PG-Sous grup C1,8814.12,0.00,8814.12,8399.62,8399.62,8399.62
406,2019,21109,33210,153,RRHH-Biblioteques-PG-Complement especial dedicació,0.00,0.00,0.00,1285.82,1285.82,1285.82
407,2019,21109,33210,16000,RRHH-Biblioteques PG-Seguretat Social,164795.31,0.00,164795.31,166200.18,166200.18,152324.63
408,2019,21109,33210,12103,RRHH-Biblioteques-Altres complements,0.00,0.00,0.00,0.00,0.00,0.00
409,2019,21109,33210,12100,RRHH-Biblioteques-PG-Complement destí,4997.58,0.00,4997.58,4082.35,4082.35,4082.35
410,2019,21109,33210,150,RRHH-Biblioteques-PG-Productivitat,3295.20,0.00,3295.20,2264.50,2264.50,1450.71
411,2019,21109,33210,12101,RRHH-Biblioteques-PG-Complement específic,6459.46,0.00,6459.46,6151.56,6151.56,6151.56
412,2019,21109,33210,13000,RRHH-Biblioteques-PG-Personal laboral,364849.38,-80000.00,284849.38,329450.92,329450.92,320536.13
413,2019,21109,33210,131,RRHH-Biblioteques-PG-Personal laboral temporal,149756.60,0.00,149756.60,202399.07,202399.07,195908.07
414,2019,21109,34000,12004,RRHH-Esports-Sous grup C2,7335.72,0.00,7335.72,7641.48,7641.48,7641.48
415,2019,21109,34000,12009,RRHH-Esports-Altres Retribucions bàsiques,1356.18,0.00,1356.18,2175.51,2175.51,2175.51
416,2019,21109,34000,12100,RRHH-Esports-Complement de destí,4997.58,0.00,4997.58,4462.38,4462.38,4462.38
417,2019,21109,34000,12101,RRHH-Esports-Complement  específic,6844.88,0.00,6844.88,7130.41,7130.41,7130.41
418,2019,21109,34000,131,RRHH-Esports-PG-Personal laboral eventual,40328.18,0.00,40328.18,50671.88,50671.88,50671.88
419,2019,21109,34000,150,RRHH-Esports-Productivitat,3295.20,0.00,3295.20,6375.61,6375.61,5475.61
420,2019,21109,34000,151,RRHH-Esports-Gratificacions,0.00,0.00,0.00,893.95,893.95,893.95
421,2019,21109,34000,153,RRHH-Esports-Complement especial dedicació,2854.58,0.00,2854.58,4416.12,4416.12,4416.12
422,2019,21109,34000,16000,RRHH-Esports-Seguretat social,20166.58,0.00,20166.58,24510.98,24510.98,22517.69
423,2019,21109,34000,12006,RRHH-Esports-Triennis,876.96,0.00,876.96,971.37,971.37,971.37
424,2019,21109,43300,150,RRHH-Dinamització-Productivitat,3671.16,0.00,3671.16,3193.11,3193.11,2380.07
