_id,ANY,ORGÀNICA,PROGRAMA,ECONÒMICA,DESCRIPCIÓ PARTIDA,CRÈDITS INICIALS,MODIFICACIONS CRÈDIT,CRÈDITS TOTALS CONSIGNATS,DISPOSICIONS O COMPROMISOS,OBLIGACIONS RECONEGUDES,PAGAMENTS REALITZATS
234,2020,21109,13400,12003,RRHH-Mobilitat-Sous grup C1,26442.36,0,26442.36,0,0,0
235,2020,21109,13400,13000,RRHH-Mobilitat-Retribucions basiques personal laboral,31743.65,0,31743.65,0,0,0
236,2020,21109,13400,16000,RRHH-Mobilitat PG-Seguretat Social,65751.98,0,65751.98,0,0,0
237,2020,21109,13400,153,RRHH-Mobilitat -Complement especial dedicació,2854.58,0,2854.58,0,0,0
238,2020,21109,13400,12006,RRHH-Mobilitat-Triennis,5520.84,0,5520.84,0,0,0
239,2020,21109,13500,150,RRHH-Proteccio civil PG-Productivitat,7172.89,0,7172.89,0,0,0
240,2020,21109,13500,13000,RRHH-Proteccio civil PG-Personal laboral,47426.56,0,47426.56,0,0,0
241,2020,21109,13500,12103,RRHH- Protecció civil-PG- Altres complements,0.00,0,0.00,0,0,0
242,2020,21109,13500,12101,RRHH-Proteccio civil PG-Complement específic,12479.38,0,12479.38,0,0,0
243,2020,21109,13500,12100,RRHH-Proteccio civil PG-Complement destí,9391.46,0,9391.46,0,0,0
244,2020,21109,13500,12009,RRHH-Proteccio civil PG-Altres Retribucions bàsiques,2701.87,0,2701.87,0,0,0
245,2020,21109,13500,12006,RRHH-Proteccio civil PG-Triennis,638.29,0,638.29,0,0,0
246,2020,21109,13500,12004,RRHH-Proteccio civil PG-Sous grup C2,7335.72,0,7335.72,0,0,0
247,2020,21109,13500,12003,RRHH-Proteccio civil PG-Sous grup C1,8814.12,0,8814.12,0,0,0
248,2020,21109,13500,12000,RRHH-Proteccio civil PG-Sous grup A1,1508.48,0,1508.48,0,0,0
249,2020,21109,13500,153,RRHH-Proteccio civil PG-Comp. especial dedicació,778.39,0,778.39,0,0,0
250,2020,21109,13500,151,RRHH-Protecció civil-Gratificacions,0.00,0,0.00,0,0,0
251,2020,21109,13500,16000,RRHH-Protecció Civil PG-Seguretat Social,29332.91,0,29332.91,0,0,0
252,2020,21109,15000,12000,RRHH-Arquitectura PG-Sous grup A1,95034.24,0,95034.24,0,0,0
253,2020,21109,15000,16000,RRHH-Arquitectura i Urb.PG-Seguretat Social,287267.57,0,287267.57,0,0,0
254,2020,21109,15000,153,RRHH-Arquitectura PG-Comp. especial dedicació,100803.05,0,100803.05,0,0,0
255,2020,21109,15000,151,RRHH- Arquitectura PG-Gratificacions,0.00,0,0.00,0,0,0
256,2020,21109,15000,150,RRHH-Arquitectura PG-Productivitat,134927.52,0,134927.52,0,0,0
257,2020,21109,15000,131,RRHH-Arquitectura PG-Personal laboral eventual,59120.84,0,59120.84,0,0,0
258,2020,21109,15000,12103,RRHH-Arquitectura PG-Altres complements,18000.00,0,18000.00,0,0,0
259,2020,21109,15000,12101,RRHH-Arquitectura PG-Complement específic,302330.98,0,302330.98,0,0,0
260,2020,21109,15000,12100,RRHH-Arquitectura PG-Complement destí,210695.52,0,210695.52,0,0,0
261,2020,21109,15000,12009,RRHH-Arquitectura PG-Altres Retribucions bàsiques,51250.68,0,51250.68,0,0,0
262,2020,21109,15000,12001,RRHH-Arquitectura PG-Sous grup A2,70434.72,0,70434.72,0,0,0
263,2020,21109,15000,12003,RRHH-Arquitectura PG-Sous grup C1,70512.96,0,70512.96,0,0,0
264,2020,21109,15000,12004,RRHH-Arquitectura PG-Sous grup C2,73357.20,0,73357.20,0,0,0
265,2020,21109,15000,12006,RRHH-Arquitectura PG-Triennis,80737.20,0,80737.20,0,0,0
266,2020,21109,15200,12009,RRHH-Habitatge PG-Altres Retribucio bàsiques,3001.80,0,3001.80,0,0,0
267,2020,21109,15200,12006,RRHH-Habitatge PG-Triennis,3507.84,0,3507.84,0,0,0
268,2020,21109,15200,12004,RRHH-Habitatge PG-Sous grup C2,14671.44,0,14671.44,0,0,0
269,2020,21109,15200,150,RRHH-Habitatge PG-Productivitat,7765.92,0,7765.92,0,0,0
270,2020,21109,15200,153,RRHH-Habitatge-Complement d'especial dedicació,0.00,0,0.00,0,0,0
271,2020,21109,15200,12103,RRHH-Habitatge PG-Altres complements,0.00,0,0.00,0,0,0
272,2020,21109,15200,12101,RRHH-Habitatge PG-Complement específic,12767.72,0,12767.72,0,0,0
273,2020,21109,15200,16000,RRHH-Habitatge PG-Seguretat Social,35611.88,0,35611.88,0,0,0
274,2020,21109,15200,12100,RRHH-Habitatge PG-Complement destí,9032.66,0,9032.66,0,0,0
275,2020,21109,15200,13000,RRHH-Habitatge PG-Personal laboral,76249.42,0,76249.42,0,0,0
276,2020,21109,15300,12001,RRHH-Via publica PG-Sous grup A2,23478.24,0,23478.24,0,0,0
277,2020,21109,15300,12003,RRHH-Via publica PG-Sous grup C1,8814.12,0,8814.12,0,0,0
278,2020,21109,15300,12009,RRHH-Via publica PG-Altres Retribucions bàsiques,13679.68,0,13679.68,0,0,0
279,2020,21109,15300,12100,RRHH-Via publica PG-Complement destí,57894.90,0,57894.90,0,0,0
280,2020,21109,15300,12101,RRHH-Via publica PG-Complement específic,77181.30,0,77181.30,0,0,0
281,2020,21109,15300,12103,RRHH-Via publica PG-D'altres complements,30000.00,0,30000.00,0,0,0
282,2020,21109,15300,13000,RRHH-Via publica PG-Personal laboral,125192.84,0,125192.84,0,0,0
283,2020,21109,15300,150,RRHH-Via publica PG-Productivitat,27935.52,0,27935.52,0,0,0
284,2020,21109,15300,153,RRHH-Via publica PG-Complement especial dedicació,29448.96,0,29448.96,0,0,0
285,2020,21109,15300,16000,RRHH-Via Pública PG-Seguretat Social,112802.26,0,112802.26,0,0,0
286,2020,21109,15300,12004,RRHH-Via publica PG-Sous grup C2,14671.44,0,14671.44,0,0,0
287,2020,21109,15300,12006,RRHH-Via publica PG-Triennis,23633.28,0,23633.28,0,0,0
288,2020,21109,15300,12000,RRHH-Via publica PG-Sous grup A1,40728.96,0,40728.96,0,0,0
289,2020,21109,16500,151,RRHH-Enllumenat públic-Gratificacions,0.00,0,0.00,0,0,0
290,2020,21109,16500,13000,RRHH-Enllumenat públic-Retribucions bàsiques,0.00,0,0.00,0,0,0
291,2020,21109,16500,153,RRHH-Enllumenat públic-Complement d'especial dedicació,0.00,0,0.00,0,0,0
292,2020,21109,16500,16000,RRHH-Enllumenat públic-Seguretat Social,0.00,0,0.00,0,0,0
293,2020,21109,16500,150,RRHH-Enllumenat públic-Productivitat,0.00,0,0.00,0,0,0
294,2020,21109,16500,12101,RRHH-Enllumenat públic-Complement específic,0.00,0,0.00,0,0,0
295,2020,21109,16500,12100,RRHH-Enllumenat públic-Complement destí,0.00,0,0.00,0,0,0
296,2020,21109,16500,12001,RRHH-Enllumenat públic-Sous del Grup A2,0.00,0,0.00,0,0,0
297,2020,21109,16500,12006,RRHH-Enllumenat públic-Triennis,0.00,0,0.00,0,0,0
298,2020,21109,16500,12009,RRHH-Enllumenat públic-Altres retribucions bàsiques,0.00,0,0.00,0,0,0
299,2020,21109,16500,12103,RRHH-Enllumenat-Altres complements,0.00,0,0.00,0,0,0
300,2020,21109,17030,12001,RRHH-Medi ambient-PG-Sous grup A2,46956.48,0,46956.48,0,0,0
301,2020,21109,17030,12000,RRHH-Medi ambient-PG-Sous grup A1,54305.28,0,54305.28,0,0,0
302,2020,21109,17030,12003,RRHH-Medi ambient-PG-Sous grup C1,61698.84,0,61698.84,0,0,0
303,2020,21109,17030,16000,RRHH-Medi Ambient PG-Seguretat Social,206406.82,0,206406.82,0,0,0
304,2020,21109,17030,12004,RRHH-Medi ambient-PG-Sous grup C2,51350.04,0,51350.04,0,0,0
305,2020,21109,17030,12006,RRHH-Medi ambient-PG-Triennis,45669.36,0,45669.36,0,0,0
306,2020,21109,17030,12009,RRHH-Medi ambient-PG-Altres Retribucions bàsiques,35277.90,0,35277.90,0,0,0
307,2020,21109,17030,12100,RRHH-Medi ambient-PG-Complement destí,123893.14,0,123893.14,0,0,0
308,2020,21109,17030,12101,RRHH-Medi ambient-PG-Complement específic,155547.98,0,155547.98,0,0,0
309,2020,21109,17030,12103,RRHH-Medi ambient-Altres complements,0.00,0,0.00,0,0,0
310,2020,21109,17030,13000,RRHH-Medi ambient-PG-Retrib.bàsiques personal laboral,82297.16,0,82297.16,0,0,0
311,2020,21109,17030,131,RRHH-Medi ambient-PG-Personal laboral eventual,0.00,0,0.00,0,0,0
312,2020,21109,17030,150,RRHH-Medi ambient-PG-Productivitat,76179.36,0,76179.36,0,0,0
313,2020,21109,17030,151,RRHH- Medi ambient -PG-Gratificacions,0.00,0,0.00,0,0,0
314,2020,21109,17030,153,RRHH-Medi ambient-Complement d'especial dedicació,58512.38,0,58512.38,0,0,0
315,2020,21109,17100,13000,RRHH-Parcs i Jardins-PG-Personal laboral,117682.06,0,117682.06,0,0,0
316,2020,21109,17100,16000,RRHH-Parcs i Jardins PG-Seguretat Social,37197.29,0,37197.29,0,0,0
317,2020,21109,21100,16103,RRHH-Pensions-Prestacions socials,0.00,0,0.00,0,0,0
318,2020,21109,22100,16008,RRHH-Acció social-Assistència mèdica-farmacèutica,318240.00,0,318240.00,0,0,0
319,2020,21109,23100,12003,RRHH-Serveis socials-Sous grup C1,26442.36,0,26442.36,0,0,0
320,2020,21109,23100,12004,RRHH-Serveis socials-Sous grup C2,80692.92,0,80692.92,0,0,0
321,2020,21109,23100,12006,RRHH-Serveis socials-Triennis,23385.48,0,23385.48,0,0,0
322,2020,21109,23100,12009,RRHH-Serveis socials-Altres Retribucions bàsiques,27713.36,0,27713.36,0,0,0
323,2020,21109,23100,12100,RRHH-Serveis socials-Complement destí,93662.80,0,93662.80,0,0,0
324,2020,21109,23100,12101,RRHH-Serveis socials-Complement específic,111286.14,0,111286.14,0,0,0
325,2020,21109,23100,12103,RRHH-Serveis socials-D'altres complements,0.00,0,0.00,0,0,0
326,2020,21109,23100,12001,RRHH-Serveis socials-Sous grup A2,46956.48,0,46956.48,0,0,0
327,2020,21109,23100,12000,RRHH-Serveis socials-Sous grup A1,13576.32,0,13576.32,0,0,0
328,2020,21109,23100,131,RRHH-Serveis socials-Personal laboral temporal,643817.90,0,643817.90,0,0,0
329,2020,21109,23100,13000,RRHH-Serveis socials-Personal laboral,1529835.78,0,1529835.78,0,0,0
330,2020,21109,23100,16000,RRHH-Serveis socials-Seguretat social,812166.26,0,812166.26,0,0,0
331,2020,21109,23100,153,RRHH-Serveis socials-Complement especial dedicació,14919.74,0,14919.74,0,0,0
332,2020,21109,23100,151,RRHH-Serveis socials-Gratificacions,0.00,0,0.00,0,0,0
333,2020,21109,23100,150,RRHH-Serveis socials-Productivitat,69031.08,0,69031.08,0,0,0
334,2020,21109,24115,16000,RRHH-Plans Ocupació 17-18-19-Seguretat Social,0.00,0,0.00,0,0,0
335,2020,21109,24115,131,RRHH-Plans Ocupació 17-18-19-Personal laboral eventual,0.00,0,0.00,0,0,0
336,2020,21109,24116,16000,RRHH-Treball i formació 2018-19-Seguretat social,0.00,0,0.00,0,0,0
337,2020,21109,24116,16200,RRHH-Treball i formació 2018-19-Formació i perfeccionament,0.00,0,0.00,0,0,0
338,2020,21109,24116,131,RRHH-Treball i formació 2018-19-Personal laboral eventual,0.00,0,0.00,0,0,0
339,2020,21109,24120,131,RRHH-Programa garantia juvenil-Personal laboral eventual,0.00,0,0.00,0,0,0
340,2020,21109,24120,16000,RRHH-Programa garantia juvenil-Seguretat Social,0.00,0,0.00,0,0,0
341,2020,21109,31100,12006,RRHH-Salut publica PG-Triennis,8859.24,0,8859.24,0,0,0
342,2020,21109,31100,131,RRHH-Salut pública-Personal laboral eventual,0.00,0,0.00,0,0,0
343,2020,21109,31100,12100,RRHH-Salut publica PG-Complement destí,18276.86,0,18276.86,0,0,0
344,2020,21109,31100,12101,RRHH-Salut publica PG-Complement específic,25534.32,0,25534.32,0,0,0
345,2020,21109,31100,12103,RRHH-Salut pública-Altres complements,0.00,0,0.00,0,0,0
346,2020,21109,31100,13000,RRHH-Salut publica PG-Personal laboral,339534.94,0,339534.94,0,0,0
347,2020,21109,31100,150,RRHH-Salut publica PG-Productivitat,9885.60,0,9885.60,0,0,0
348,2020,21109,31100,153,RRHH-Salut publica PG-Compl. especial dedicació,4670.40,0,4670.40,0,0,0
349,2020,21109,31100,16000,RRHH-Salut Pública PG-Seguretat Social,125524.63,0,125524.63,0,0,0
350,2020,21109,31100,151,RRHH-Salut Pública-Gratificacions,0.00,0,0.00,0,0,0
351,2020,21109,31100,12000,RRHH-Salut publica PG-Sous grup A1,13576.32,0,13576.32,0,0,0
352,2020,21109,31100,12001,RRHH-Salut púclica-Sous del Grup A2,11739.12,0,11739.12,0,0,0
353,2020,21109,31100,12003,RRHH-Salut publica PG-Sous grup C1,0.00,0,0.00,0,0,0
354,2020,21109,31100,12004,RRHH-Salut publica PG-Sous grup C2,7335.72,0,7335.72,0,0,0
355,2020,21109,31100,12009,RRHH-Salut publica PG-Altres Retribucions bàsiques,5052.02,0,5052.02,0,0,0
356,2020,21109,32000,12000,RRHH-Ensenyament-Sous del Grup A1,13576.32,0,13576.32,0,0,0
357,2020,21109,32000,12003,RRHH-Ensenyament-PG-Sous grup C1,8814.12,0,8814.12,0,0,0
358,2020,21109,32000,12004,RRHH-Ensenyament-PG-Sous grup C2,36678.60,0,36678.60,0,0,0
359,2020,21109,32000,12005,RRHH-Ensenyament-PG-Sous grup E,0.00,0,0.00,0,0,0
360,2020,21109,32000,12006,RRHH-Ensenyament-PG-Triennis,11988.72,0,11988.72,0,0,0
361,2020,21109,32000,12009,RRHH-Ensenyament-PG-Altres Retribucions bàsiques,10404.28,0,10404.28,0,0,0
362,2020,21109,32000,12100,RRHH-Ensenyament-PG-Complement de destí,35422.80,0,35422.80,0,0,0
363,2020,21109,32000,12101,RRHH-Ensenyament-PG-Complement específic,54038.88,0,54038.88,0,0,0
364,2020,21109,32000,12103,RRHH-Ensenyament-PG-D'altres complements,0.00,0,0.00,0,0,0
365,2020,21109,32000,13000,RRHH-Ensenyament-PG-Personal laboral,360217.20,0,360217.20,0,0,0
366,2020,21109,32000,131,RRHH-Ensenyament-Personal laboral eventual,215249.80,0,215249.80,0,0,0
367,2020,21109,32000,150,RRHH-Ensenyament-PG-Productivitat,23715.48,0,23715.48,0,0,0
368,2020,21109,32000,153,RRHH-Ensenyament-PG-Complement especial dedicació,11157.86,0,11157.86,0,0,0
369,2020,21109,32000,16000,RRHH-Ensenyament-Seguretat social,232052.00,0,232052.00,0,0,0
370,2020,21109,32620,16000,RRHH-Escola Marta Mata-Seguretat social,131921.77,0,131921.77,0,0,0
371,2020,21109,32620,131,RRHH-Escola Marta Mata-Laboral temporal,43833.32,0,43833.32,0,0,0
372,2020,21109,32620,13000,RRHH-Escola Marta Mata-Personal laboral,381440.30,0,381440.30,0,0,0
373,2020,21109,32691,13000,RRHH-Escola Marta Mata-Retribucions bàsiques,0.00,0,0.00,0,0,0
374,2020,21109,32691,16000,RRHH-Escola Marta Mata-Seguretat Social,0.00,0,0.00,0,0,0
375,2020,21109,32691,131,RRHH-Escola Marta Mata-Personal laboral eventual,0.00,0,0.00,0,0,0
376,2020,21109,32763,16000,RRHH-Ensenyaments Universitaris-Seguretat Social,0.00,0,0.00,0,0,0
377,2020,21109,32763,143,RRHH-Ensenyament sup-ajut economic-Altre personal,25000.00,0,25000.00,0,0,0
378,2020,21109,33000,12004,RRHH-Cultura PG-Sous grup C2,7335.72,0,7335.72,0,0,0
379,2020,21109,33000,12009,RRHH-Cultura PG-Altres Retribucions bàsiques,1681.80,0,1681.80,0,0,0
380,2020,21109,33000,12006,RRHH-Cultura PG-Triennis,2850.12,0,2850.12,0,0,0
381,2020,21109,33000,150,RRHH-Cultura PG-Productivitat,5465.64,0,5465.64,0,0,0
382,2020,21109,33000,153,RRHH-Cultura PG-Complement especial dedicació,2854.58,0,2854.58,0,0,0
383,2020,21109,33000,16000,RRHH-Cultura PG-Seguretat Social,94727.27,0,94727.27,0,0,0
384,2020,21109,33000,12100,RRHH-Cultura PG-Complement destí,4997.58,0,4997.58,0,0,0
385,2020,21109,33000,12101,RRHH-Cultura PG-Complement específic,6844.88,0,6844.88,0,0,0
386,2020,21109,33000,13000,RRHH-Cultura PG-Personal laboral,242996.40,0,242996.40,0,0,0
387,2020,21109,33000,131,RRHH-Cultura PG-Personal laboral eventual,37099.59,0,37099.59,0,0,0
388,2020,21109,33100,16000,RRHH-Joventut serv.informació-Seguretat Social,19003.37,0,19003.37,0,0,0
389,2020,21109,33100,13000,RRHH-Joventut serv.informació.-Retrib.bàsiques,60912.82,0,60912.82,0,0,0
390,2020,21109,33160,16000,RRHH-Empoderament-Seguretat Social,0.00,0,0.00,0,0,0
391,2020,21109,33160,131,RRHH-Empoderament-Personal laboral eventual,0.00,0,0.00,0,0,0
392,2020,21109,33170,131,RRHH-Prog.garantia juvenil XIMP-Personal laboral eventual,0.00,0,0.00,0,0,0
393,2020,21109,33170,16000,RRHH-Prog.garantia juvenil XIMP-Seguretat Social,0.00,0,0.00,0,0,0
394,2020,21109,33171,131,RRHH-Pro.referent ocupacio juvenil-Personal laboral eventual,0.00,0,0.00,0,0,0
395,2020,21109,33171,16000,RRHH-Prog.referent ocupacio juvenil-Seguretat Social,0.00,0,0.00,0,0,0
396,2020,21109,33172,16000,RRHH-Participació-jov.-Seguretat Social,0.00,0,0.00,0,0,0
397,2020,21109,33172,131,RRHH-Participació jov.-Personal laboral eventual,0.00,0,0.00,0,0,0
398,2020,21109,33210,153,RRHH-Biblioteques-PG-Complement especial dedicació,0.00,0,0.00,0,0,0
399,2020,21109,33210,16000,RRHH-Biblioteques PG-Seguretat Social,164795.31,0,164795.31,0,0,0
400,2020,21109,33210,12101,RRHH-Biblioteques-PG-Complement específic,6459.46,0,6459.46,0,0,0
401,2020,21109,33210,12100,RRHH-Biblioteques-PG-Complement destí,4997.58,0,4997.58,0,0,0
402,2020,21109,33210,12009,RRHH-Biblioteques-PG-Altres Retribucions bàsiques,1685.72,0,1685.72,0,0,0
403,2020,21109,33210,12003,RRHH-Biblioteques-PG-Sous grup C1,8814.12,0,8814.12,0,0,0
404,2020,21109,33210,12004,RRHH-Biblioteques-PG-Sous grup C2,0.00,0,0.00,0,0,0
405,2020,21109,33210,150,RRHH-Biblioteques-PG-Productivitat,3295.20,0,3295.20,0,0,0
406,2020,21109,33210,131,RRHH-Biblioteques-PG-Personal laboral temporal,149756.60,0,149756.60,0,0,0
407,2020,21109,33210,12006,RRHH-Biblioteques-PG-Triennis,2466.48,0,2466.48,0,0,0
408,2020,21109,33210,12103,RRHH-Biblioteques-Altres complements,0.00,0,0.00,0,0,0
409,2020,21109,33210,13000,RRHH-Biblioteques-PG-Personal laboral,364849.38,0,364849.38,0,0,0
410,2020,21109,34000,12101,RRHH-Esports-Complement  específic,6844.88,0,6844.88,0,0,0
411,2020,21109,34000,150,RRHH-Esports-Productivitat,3295.20,0,3295.20,0,0,0
412,2020,21109,34000,151,RRHH-Esports-Gratificacions,0.00,0,0.00,0,0,0
413,2020,21109,34000,153,RRHH-Esports-Complement especial dedicació,2854.58,0,2854.58,0,0,0
414,2020,21109,34000,16000,RRHH-Esports-Seguretat social,20166.58,0,20166.58,0,0,0
415,2020,21109,34000,12004,RRHH-Esports-Sous grup C2,7335.72,0,7335.72,0,0,0
416,2020,21109,34000,12006,RRHH-Esports-Triennis,876.96,0,876.96,0,0,0
417,2020,21109,34000,131,RRHH-Esports-PG-Personal laboral eventual,40328.18,0,40328.18,0,0,0
418,2020,21109,34000,12100,RRHH-Esports-Complement de destí,4997.58,0,4997.58,0,0,0
419,2020,21109,34000,12009,RRHH-Esports-Altres Retribucions bàsiques,1356.18,0,1356.18,0,0,0
420,2020,21109,43300,12004,RRHH-Dinamització-Sous grups C2,7335.72,0,7335.72,0,0,0
421,2020,21109,43300,12006,RRHH-Dinamització-Triennis,1753.92,0,1753.92,0,0,0
422,2020,21109,43300,12009,RRHH-Dinamització-Altres retribucions bàsiques,1500.90,0,1500.90,0,0,0
423,2020,21109,43300,12100,RRHH-Dinamització-Complement destí,4356.24,0,4356.24,0,0,0
424,2020,21109,43300,12101,RRHH-Dinamització-Complement específic,6095.18,0,6095.18,0,0,0
425,2020,21109,43300,12003,RRHH-Dinamització-Sous del Grup C1,0.00,0,0.00,0,0,0
426,2020,21109,43300,150,RRHH-Dinamització-Productivitat,3671.16,0,3671.16,0,0,0
427,2020,21109,43300,16000,RRHH-Dinamització-Seguretat social,19025.40,0,19025.40,0,0,0
428,2020,21109,43300,13000,RRHH-Dinamització-Personal laboral,42227.34,0,42227.34,0,0,0
429,2020,21109,43300,153,RRHH-Dinamització-Complement d'especial dedicació,0.00,0,0.00,0,0,0
430,2020,21109,43320,16000,RRHH-Empresa i Ocupació-Seguretat social,0.00,0,0.00,0,0,0
431,2020,21109,43320,13000,RRHH-Empresa i Ocupació-Personal laboral,0.00,0,0.00,0,0,0
432,2020,21109,43951,16000,RRHH-PECT Nutrisals-Seguretat Social,0.00,0,0.00,0,0,0
433,2020,21109,43951,13000,RRHH-PECT Nutrisalt-Retribucions bàsiques,0.00,0,0.00,0,0,0
434,2020,21109,49100,12006,RRHH-STIT PG-Triennis,40461.48,0,40461.48,0,0,0
435,2020,21109,49100,12009,RRHH-STIT PG-Altres retribucions bàsiques,23886.32,0,23886.32,0,0,0
436,2020,21109,49100,12100,RRHH-STIT PG-Complement destí,88760.56,0,88760.56,0,0,0
437,2020,21109,49100,12101,RRHH-STIT PG-Complement específic,138873.70,0,138873.70,0,0,0
438,2020,21109,49100,12103,RRHH-SIT-Altres complements,1546963.00,0,1546963.00,0,0,0
439,2020,21109,49100,13000,RRHH-STIT PG-Personal laboral,138882.12,0,138882.12,0,0,0
440,2020,21109,49100,12003,RRHH-STIT PG-Sous grup C1,70512.96,0,70512.96,0,0,0
441,2020,21109,49100,150,RRHH-STIT PG-Productivitat,61531.92,0,61531.92,0,0,0
442,2020,21109,49100,153,RRHH-STIT PG-Complement d'especial dedicació,52283.18,0,52283.18,0,0,0
443,2020,21109,49100,16000,RRHH-STIT-PG-Seguretat Social,226517.78,0,226517.78,0,0,0
444,2020,21109,49100,12001,RRHH-STIT PG-Sous grup A2,11739.12,0,11739.12,0,0,0
445,2020,21109,49100,12000,RRHH-STIT PG-Sous grup A1,54305.28,0,54305.28,0,0,0
446,2020,21109,49100,12004,RRHH-STIT PG-Sous grup C2,7335.72,0,7335.72,0,0,0
447,2020,21109,49100,131,RRHH-STIT PG-Personal laboral temporal,174803.16,0,174803.16,0,0,0
448,2020,21109,91200,10001,RRHH-Òrgans de govern-PG-Altres remuner.organs gov,505871.38,0,505871.38,0,0,0
449,2020,21109,91200,10000,RRHH-Òrgans de govern-PG-Retribucions bàsiques,148228.50,0,148228.50,0,0,0
450,2020,21109,91200,16000,RRHH-Òrgans de govern PG-Seguretat Social,342150.01,0,342150.01,0,0,0
451,2020,21109,91200,12009,RRHH-Òrgans de govern PG-Altres retribucions bàsiq,0.00,0,0.00,0,0,0
452,2020,21109,91200,11001,RRHH-Òrgans de govern-PG-Retribucions complem.pers,428607.70,0,428607.70,0,0,0
453,2020,21109,91200,11000,RRHH-Òrgans govern-PG-Retribucions bàs.pers.eventu,204016.86,0,204016.86,0,0,0
454,2020,21109,92000,12001,RRHH-Administracio gral. PG-Sous grup A2,35217.36,0,35217.36,0,0,0
455,2020,21109,92000,12003,RRHH-Administracio gral. PG-Sous grup C1,105769.44,0,105769.44,0,0,0
456,2020,21109,92000,12004,RRHH-Administracio gral. PG-Sous grup C2,249414.48,0,249414.48,0,0,0
457,2020,21109,92000,12005,RRHH-Administració general-PG-Sous del Grup E,0.00,0,0.00,0,0,0
458,2020,21109,92000,151,RRHH- Administració General-PG-Gratificacions,0.00,0,0.00,0,0,0
459,2020,21109,92000,12009,RRHH-Administracio gral. PG-Altres Retribucions bà,103945.06,0,103945.06,0,0,0
460,2020,21109,92000,12100,RRHH-Administracio general PG-Complement destí,406889.14,0,406889.14,0,0,0
461,2020,21109,92000,12101,RRHH-Administracio general PG-Complement específic,668993.64,0,668993.64,0,0,0
462,2020,21109,92000,12103,RRHH-Administracio general PG-D'altres complements,0.00,0,0.00,0,0,0
463,2020,21109,92000,13000,RRHH-Administracio general PG-Personal laboral,588411.54,0,588411.54,0,0,0
464,2020,21109,92000,131,RRHH-Administracio gral. PG-Personal laboral temp.,83240.26,0,83240.26,0,0,0
465,2020,21109,92000,150,RRHH-Administracio general PG-Productivitat,247935.96,0,247935.96,0,0,0
466,2020,21109,92000,153,RRHH-Administracio gral.PG-Comp.especial dedicació,189025.55,0,189025.55,0,0,0
467,2020,21109,92000,16000,RRHH-Administració gral.PG-Seguretat Social,648043.10,0,648043.10,0,0,0
468,2020,21109,92000,16200,RRHH-Adm.general-Formació i perfeccionament del personal,30000.00,0,30000.00,0,0,0
469,2020,21109,92000,16205,RRHH-Adm.general-Assegurances,28000.00,0,28000.00,0,0,0
470,2020,21109,92000,23010,RRHH-Adm. general-Dietes personal directiu,0.00,0,0.00,0,0,0
471,2020,21109,92000,23020,RRHH-Adm.general-Dietes personal no directiu,0.00,0,0.00,0,0,0
472,2020,21109,92000,23110,RRHH-Adm.general-PG-Locomoció personal directiu,0.00,0,0.00,0,0,0
473,2020,21109,92000,23120,RRHH-Adm.general-Locomoció personal no directiu,0.00,0,0.00,0,0,0
474,2020,21109,92000,11002,RRHH-Adm.gral.-Altres remuneracions personal eventual,0.00,0,0.00,0,0,0
475,2020,21109,92000,12000,RRHH-Administracio gral. PG-Sous grup A1,230797.44,0,230797.44,0,0,0
476,2020,21109,92000,11001,RRHH-Adm.Gral.-Retribucions complem. personal eventual,0.00,0,0.00,0,0,0
477,2020,21109,92000,11000,RRHH-Adm.gral.-Retribucions bàsiques personal eventual,0.00,0,0.00,0,0,0
478,2020,21109,92000,10101,RRHH-Administracio gral.-Altres remun.p.directiu,277195.57,0,277195.57,0,0,0
479,2020,21109,92000,10100,RRHH-Administració general-Retrib.bàsiq.p.directiu,62770.02,0,62770.02,0,0,0
480,2020,21109,92000,16204,RRHH-Adm.generals-Acció social,175807.82,0,175807.82,0,0,0
481,2020,21109,92000,12006,RRHH-Administracio gral. PG-Triennis,141100.44,0,141100.44,0,0,0
482,2020,21109,92400,16000,RRHH-Participació ciutadana PG-Seguretat Social,260717.07,0,260717.07,0,0,0
483,2020,21109,92400,12001,RRHH-Participació Ciutadana-PG-Sous grup A2,0.00,0,0.00,0,0,0
484,2020,21109,92400,12003,RRHH-Participació Ciutadana-PG-Sous grup C1,17628.24,0,17628.24,0,0,0
485,2020,21109,92400,12004,RRHH-Participació Ciutadana-PG-Sous grup C2,14671.44,0,14671.44,0,0,0
486,2020,21109,92400,12005,RRHH-Participació Ciutadana-PG-Sous grup E,13428.00,0,13428.00,0,0,0
487,2020,21109,92400,12006,RRHH-Participació Ciutadana-PG-Triennis,13678.08,0,13678.08,0,0,0
488,2020,21109,92400,12009,RRHH-Participació Ciutadana-PG-Altres retrib.bàsiq,9400.72,0,9400.72,0,0,0
489,2020,21109,92400,12100,RRHH-Participació Ciutadana-PG-Complement destí,28700.70,0,28700.70,0,0,0
490,2020,21109,92400,12101,RRHH-Participació Ciutadana-PG-Complement específi,41294.82,0,41294.82,0,0,0
491,2020,21109,92400,12103,RRHH-Participació Ciutadana-PG-D'altres complement,0.00,0,0.00,0,0,0
492,2020,21109,92400,13000,RRHH-Participació Ciutadana-PG-Personal laboral,507392.29,0,507392.29,0,0,0
493,2020,21109,92400,131,RRHH-Participació Ciutadana-PG-Personal laboral te,196280.22,0,196280.22,0,0,0
